id,id_depto,municipio_id,nombre,funcion,categoria,centroide_lat,centroide_lon
86077020,86077,,Averías,no_tiene,Localidad simple,-28.74715636,-62.45003321
86077050,86077,,Los Juríes,no_tiene,Localidad simple,-28.46789898,-62.10972885
86077060,86077,,Tomás Young,no_tiene,Localidad simple,-28.60234572,-62.1835146
86084010,86084,100217.0,Lavalle,no_tiene,Componente de localidad compuesta,-28.19896522,-65.11216674
86091005,86091,,El Arenal,no_tiene,Localidad simple,-26.77167282,-64.60154624
86091010,86091,,El Bobadal,no_tiene,Localidad simple,-26.71840115,-64.39829064
86091020,86091,,El Charco,no_tiene,Localidad simple,-27.22576802,-64.70030271
86091030,86091,,El Rincón,no_tiene,Localidad simple,-26.73336942,-64.4768352
86091070,86091,,Pozo Hondo,CABECERA_DEPARTAMENTO,Localidad simple,-27.16462163,-64.48338643
86091080,86091,,San Pedro,no_tiene,Localidad simple,-26.74053092,-64.39655118
86098010,86098,,El Colorado,no_tiene,Localidad simple,-27.91685244,-62.17796447
86098030,86098,,Matará,no_tiene,Localidad simple,-28.11041391,-63.19507125
86119010,86119,,Aerolito,no_tiene,Localidad simple,-27.23679082,-62.37965486
86119030,86119,,Hasse,no_tiene,Localidad simple,-27.0720923,-62.64620091
86119040,86119,,Hernán Mejía Miraval,no_tiene,Localidad simple,-27.17859195,-62.46855372
86119050,86119,,Las Tinajas,no_tiene,Localidad simple,-27.46181861,-62.91880824
86119060,86119,,Libertad,no_tiene,Localidad simple,-27.07621517,-63.0708907
86119070,86119,,Lilo Viejo,no_tiene,Localidad simple,-26.94080212,-62.95656894
86119090,86119,,Pueblo Pablo Torelo,no_tiene,Localidad simple,-27.33090341,-62.22639912
86119110,86119,,Roversi,no_tiene,Localidad simple,-27.59346755,-61.94544047
86119130,86119,,Weisburd,no_tiene,Localidad simple,-27.31774682,-62.5883451
86126020,86126,,Sol de Julio,no_tiene,Localidad simple,-29.56234033,-63.4575916
86133020,86133,,Las Delicias,no_tiene,Localidad simple,-26.68212393,-64.00110522
86133030,86133,,Nueva Esperanza,CABECERA_DEPARTAMENTO,Localidad simple,-26.20294936,-64.23868628
86140010,86140,,Ramírez de Velazco,no_tiene,Localidad simple,-29.23465913,-63.47459023
86140030,86140,,Sumampa Viejo,no_tiene,Localidad simple,-29.38738571,-63.44134426
86147020,86147,,Chauchillas,no_tiene,Localidad simple,-27.52147428,-64.55588624
86147040,86147,,El Charco,no_tiene,Localidad simple,-27.23488815,-64.69782203
86147090,86147,,Mansupa,no_tiene,Localidad simple,-27.46113446,-64.90655462
86147110,86147,,Rodeo de Valdez,no_tiene,Localidad simple,-27.55272566,-64.51111744
86147120,86147,,El Sauzal,no_tiene,Localidad simple,-27.49167118,-64.60139923
86147160,86147,,Villa Turística del Embalse de Rio Hondo,no_tiene,Localidad simple,-27.51684932,-64.90272872
86161040,86161,,Ingeniero Forres,no_tiene,Localidad simple,-27.87749088,-63.97913592
86175040,86175,,Villa Nueva,no_tiene,Localidad simple,-28.31433229,-63.99576661
86189050,86189,,Villa Silípica,no_tiene,Localidad simple,-28.11050076,-64.14769215
90007020,90007,908014.0,El Chañar,no_tiene,Localidad simple,-26.75836056,-65.06938889
86161010,86161,,Beltrán,no_tiene,Localidad simple,-27.83159138,-64.06137925
90007040,90007,908042.0,Garmendia,no_tiene,Localidad simple,-26.5736893,-64.55768611
90007050,90007,908056.0,La Ramada,no_tiene,Localidad simple,-26.68814733,-64.94643693
90007100,90007,900007.0,Villa Burruyacú,CABECERA_DEPARTAMENTO,Localidad simple,-26.50033232,-64.74199382
90014010,90014,900021.0,Alderetes,no_tiene,Componente de localidad compuesta,-26.81785269,-65.14262492
90014060,90014,908084.0,Delfín Gallo,no_tiene,Componente de localidad compuesta,-26.844924,-65.09232937
90014090,90014,908112.0,Las Cejas,no_tiene,Localidad simple,-26.88781738,-64.74307725
90014120,90014,908147.0,Ranchillos,no_tiene,Localidad simple,-26.95478658,-65.0483776
90014130,90014,908154.0,San Andrés,no_tiene,Localidad simple,-26.88849693,-65.19634018
90021030,90021,908175.0,Arcadia,no_tiene,Localidad simple,-27.30694848,-65.57606749
90021060,90021,900035.0,Iltico,no_tiene,Localidad simple,-27.33596152,-65.65272591
90035020,90035,908203.0,Lamadrid,no_tiene,Localidad simple,-27.64661431,-65.25049272
90035030,90035,908210.0,Taco Ralo,no_tiene,Localidad simple,-27.83506838,-65.19460177
90042010,90042,900056.0,Juan Bautista Alberdi,CABECERA_DEPARTAMENTO,Localidad simple,-27.5859774,-65.62084368
90077010,90077,900091.0,Aguilares,CABECERA_DEPARTAMENTO,Localidad simple,-27.43138128,-65.61834165
90077030,90077,908483.0,Río Chico,no_tiene,Localidad simple,-27.48099612,-65.62140613
90077040,90077,908483.0,Santa Ana,no_tiene,Localidad simple,-27.47223214,-65.68416754
90091010,90091,908490.0,Atahona,no_tiene,Localidad simple,-27.41750045,-65.28783999
90056010,90056,900070.0,Bella Vista,CABECERA_DEPARTAMENTO,Localidad simple,-27.03100365,-65.30863764
90056050,90056,908329.0,Pala Pala,no_tiene,Localidad simple,-27.05634429,-65.21810356
90056060,90056,908336.0,Río Colorado,no_tiene,Localidad simple,-27.14968002,-65.35605136
90063010,90063,900014.0,Barrio San Felipe,no_tiene,Componente de localidad compuesta,-26.87498355,-65.23222624
90070030,90070,900084.0,Monteros,CABECERA_DEPARTAMENTO,Localidad simple,-27.16747666,-65.49877745
90098020,90098,908574.0,Colalao del Valle,no_tiene,Localidad simple,-26.36053551,-65.9589195
90105010,90105,908616.0,Barrio El Cruce,no_tiene,Localidad simple,-26.70814418,-65.22008156
90105020,90105,900119.0,Barrio Lomas de Tafí,no_tiene,Localidad simple,-26.74658146,-65.2334174
90105050,90105,900119.0,Barrio U.T.A. II,no_tiene,Localidad simple,-26.75626371,-65.23902482
90105060,90105,900119.0,Diagonal Norte - Luz y Fuerza - Los Pocitos - Villa Nueva Italia,no_tiene,Componente de localidad compuesta,-26.78152513,-65.21930418
90105080,90105,900119.0,Tafí Viejo,CABECERA_DEPARTAMENTO,Localidad simple,-26.73126828,-65.25581769
90105090,90105,900119.0,Villa Las Flores,no_tiene,Localidad simple,-26.76957771,-65.23360994
90119010,90119,908560.0,Barrio San José III,no_tiene,Componente de localidad compuesta,-26.79644312,-65.26571591
94015020,94014,940014.0,Ushuaia,CAPITAL_PROVINCIA,Localidad simple,-54.80364046,-68.31606248
94008010,94008,940007.0,Río Grande,CABECERA_DEPARTAMENTO,Localidad simple,-53.78704734,-67.71323507
94008020,94008,942007.0,Tolhuin,no_tiene,Localidad simple,-54.51138675,-67.19580446
50007010,50007,500007.0,Mendoza,CAPITAL_PROVINCIA,Componente de localidad compuesta,-32.8869689,-68.85430752
50035050,50035,500035.0,Medrano,no_tiene,Componente de localidad compuesta,-33.17629123,-68.62316955
50042010,50042,500042.0,Desaguadero,no_tiene,Componente de localidad compuesta,-33.40522658,-67.16416644
50049050,50049,500049.0,Las Heras,CABECERA_DEPARTAMENTO,Componente de localidad compuesta,-32.84908037,-68.84603551
50049060,50049,500063.0,Los Penitentes,no_tiene,Localidad simple,-32.83695043,-69.85392129
50049080,50049,500049.0,Polvaredas,no_tiene,Localidad simple,-32.81903848,-69.70973466
50056040,50056,500056.0,Barrio La Pega,no_tiene,Localidad simple,-32.812859,-68.68353732
50056120,50056,500049.0,Jocolí,no_tiene,Componente de localidad compuesta,-32.61254105,-68.6790409
50056150,50056,500056.0,3 de Mayo,no_tiene,Localidad simple,-32.67552795,-68.6462113
50063030,50063,500063.0,Cacheuta,no_tiene,Localidad simple,-33.03671044,-69.11590683
50063040,50063,500063.0,Costa Flores,no_tiene,Localidad simple,-33.07051845,-68.93432149
50063050,50063,500063.0,El Carrizal,no_tiene,Localidad simple,-33.30374336,-68.7554952
50063070,50063,500063.0,Las Compuertas,no_tiene,Localidad simple,-33.03439536,-68.97572014
50063090,50063,500063.0,Luján de Cuyo,CABECERA_DEPARTAMENTO,Componente de localidad compuesta,-33.0339984,-68.88837416
50070020,50070,500070.0,Barrio Jesús de Nazaret,no_tiene,Localidad simple,-33.01032442,-68.72659205
50070040,50070,500028.0,El Pedregal,no_tiene,Localidad simple,-32.8558805,-68.65447935
50070070,50070,500070.0,Rodeo del Medio,no_tiene,Localidad simple,-32.98800568,-68.70106526
50070090,50070,500070.0,San Roque,no_tiene,Localidad simple,-33.02856382,-68.59814756
50084010,50084,500084.0,Andrade,no_tiene,Localidad simple,-33.162468,-68.50606691
50091040,50091,500091.0,La Consulta,no_tiene,Localidad simple,-33.73867574,-69.12812556
50098070,50098,500098.0,Chivilcoy,no_tiene,Localidad simple,-33.03833558,-68.45940294
50098100,50098,500098.0,San Martín,CABECERA_DEPARTAMENTO,Componente de localidad compuesta,-33.08571493,-68.48094966
50105160,50105,500105.0,Pobre Diablo,no_tiene,Localidad simple,-34.67035879,-68.35918456
50112010,50112,500112.0,Barrio 12 de Octubre,no_tiene,Localidad simple,-33.19120154,-68.28096244
50119060,50119,500119.0,Tunuyán,CABECERA_DEPARTAMENTO,Localidad simple,-33.57755497,-69.02537594
54014060,54014,540042.0,1º de Mayo,no_tiene,Localidad simple,-27.16608489,-55.02916527
54028040,54028,540112.0,Posadas (Extensión),no_tiene,Componente de localidad compuesta,-27.43980849,-55.87320935
54035030,54035,540133.0,La Corita,no_tiene,Localidad simple,-27.88841156,-55.3552997
54042030,54042,540140.0,María Magdalena,no_tiene,Localidad simple,-26.23809244,-54.60180961
54049047,54049,540182.0,Puerto Deseado,no_tiene,Localidad simple,-25.78623996,-54.03826729
54049050,54049,540189.0,San Antonio,no_tiene,Localidad simple,-26.05578381,-53.73399595
54063030,54063,540217.0,Puerto Iguazú,no_tiene,Localidad simple,-25.60104312,-54.57673688
54077040,54077,540322.0,Mbopicuá,no_tiene,Localidad simple,-26.86150122,-55.04634387
54077090,54077,540294.0,San Gotardo,no_tiene,Localidad simple,-26.92251222,-55.12387432
54077100,54077,540308.0,San Miguel,no_tiene,Localidad simple,-26.8533367,-54.88929241
54084070,54084,540343.0,Villa Parodi,no_tiene,Localidad simple,-26.49801845,-54.68041472
54091090,54091,540406.0,Panambí,no_tiene,Localidad simple,-27.71851512,-54.91837082
54091105,54091,540406.0,Panambi Kilómetro 15,no_tiene,Localidad simple,-27.70433051,-54.96643198
54098070,54098,540448.0,Hipólito Yrigoyen,no_tiene,Localidad simple,-27.09006133,-55.2870717
54112050,54112,540504.0,Tobuna,no_tiene,Localidad simple,-26.46644176,-53.89198881
54119020,54119,540518.0,Alicia Alta,no_tiene,Localidad simple,-27.3792091,-54.36729997
54119050,54119,540511.0,Santa Rita,no_tiene,Localidad simple,-27.51835294,-54.73057126
58007015,58007,580252.0,Moquehue,no_tiene,Localidad simple,-38.94318415,-71.32829344
58014005,58014,585014.0,Aguada San Roque,no_tiene,Localidad simple,-37.99947918,-68.9231104
58035040,58035,580049.0,Cutral Có,no_tiene,Componente de localidad compuesta,-38.93660161,-69.24133903
58035060,58035,,Mari Menuco,no_tiene,Localidad simple,-38.53830433,-68.55754783
58056020,58056,,Villa Lago Meliquina,no_tiene,Localidad simple,-40.38168755,-71.26161528
58091010,58091,580196.0,Barrancas,no_tiene,Localidad simple,-36.8247373,-69.91647829
62007070,62007,,Pozo Salado,no_tiene,Localidad simple,-41.01784881,-64.14039331
62014020,62014,,Chelforó,no_tiene,Localidad simple,-39.08816312,-66.52095466
62014040,62014,620028.0,Choele Choel,CABECERA_DEPARTAMENTO,Localidad simple,-39.28845434,-65.66328082
62021080,62021,620077.0,Villa Catedral,no_tiene,Localidad simple,-41.16663513,-71.43757454
62035060,62035,625098.0,Naupa Huen,no_tiene,Localidad simple,-39.82828459,-69.50897269
62042010,62042,620091.0,Allen,no_tiene,Localidad simple,-38.97951066,-67.8280214
62042060,62042,620091.0,Barrio Calle Ciega Nº 6,no_tiene,Localidad simple,-39.04308915,-67.75206584
62042115,62042,625105.0,Barrio Destacamento,no_tiene,Localidad simple,-37.68880195,-67.86954871
62042143,62042,620091.0,Barrio Emergente,no_tiene,Localidad simple,-39.00165225,-67.85068423
62042180,62042,620168.0,Barrio La Barda,no_tiene,Localidad simple,-39.0494648,-67.21779366
62042230,62042,620161.0,Barrio La Ribera - Barrio APYCAR,no_tiene,Localidad simple,-39.07725881,-67.57949913
62042280,62042,620133.0,Barrio Norte,no_tiene,Componente de localidad compuesta,-38.86372793,-68.02319056
62042297,62042,625105.0,Barrio Pinar,no_tiene,Localidad simple,-37.67482759,-67.87365213
62042370,62042,620112.0,Cervantes,no_tiene,Localidad simple,-39.05157858,-67.39305604
62042390,62042,620126.0,Cinco Saltos,no_tiene,Localidad simple,-38.82756202,-68.06609621
62042500,62042,,Península Ruca Co,no_tiene,Localidad simple,-38.70106651,-68.02771797
62042530,62042,620182.0,Villa Alberdi,no_tiene,Localidad simple,-39.12834637,-67.04811251
62049060,62049,625119.0,Treneta,no_tiene,Localidad simple,-40.85082774,-66.98168469
62063010,62063,620210.0,Colonia Juliá y Echarren,no_tiene,Localidad simple,-39.03612293,-64.01393906
62070005,62070,,Cañadón Chileno,no_tiene,Localidad simple,-40.88430588,-70.02296345
62077060,62077,620238.0,Sierra Grande,no_tiene,Localidad simple,-41.60718633,-65.35340174
62084060,62084,620245.0,Valcheta,CABECERA_DEPARTAMENTO,Localidad simple,-40.67786178,-66.16532614
62091030,62091,625203.0,Colan Conhue,no_tiene,Localidad simple,-40.67060841,-69.11125456
66007010,66007,660007.0,Apolinario Saravia,no_tiene,Localidad simple,-24.44021176,-64.00033614
66007090,66007,660028.0,Joaquín V. González,CABECERA_DEPARTAMENTO,Localidad simple,-25.12943247,-64.13858937
66007130,66007,660014.0,Nuestra Señora de Talavera,no_tiene,Localidad simple,-25.48107256,-63.78800083
66035010,66035,660077.0,Cerrillos,CABECERA_DEPARTAMENTO,Componente de localidad compuesta,-24.89974827,-65.48840584
66056010,66056,660126.0,Aguaray,no_tiene,Localidad simple,-22.23881431,-63.72838892
66056040,66056,660154.0,Campo Durán,no_tiene,Localidad simple,-22.19251912,-63.65561665
66056240,66056,660161.0,Tranquitas,no_tiene,Localidad simple,-22.40761742,-63.76813994
66091010,66091,660224.0,Cobres,no_tiene,Localidad simple,-23.63919985,-66.26840397
66098020,66098,660168.0,Cabra Corral,no_tiene,Localidad simple,-25.29003671,-65.38778537
66056250,66056,660161.0,Yacuy,no_tiene,Localidad simple,-22.37657699,-63.76543049
66126060,66126,660308.0,Pichanal,no_tiene,Localidad simple,-23.31338965,-64.21975184
66133020,66133,660329.0,Capitán Juan Pagé,no_tiene,Localidad simple,-23.70848767,-62.38179494
66133060,66133,660329.0,Pluma de Pato,no_tiene,Localidad simple,-23.38084263,-63.09805565
66133080,66133,660343.0,Santa María,no_tiene,Localidad simple,-22.13949753,-62.83832459
70014020,70014,700014.0,Villa El Salvador - Villa Sefair,CABECERA_DEPARTAMENTO,Componente de localidad compuesta,-31.45326771,-68.4037595
70035050,70035,700035.0,Marayes,no_tiene,Localidad simple,-31.47766956,-67.30936519
70035080,70035,700035.0,Villa Independencia,no_tiene,Localidad simple,-31.62452921,-68.31381503
70049030,70049,700049.0,Iglesia,no_tiene,Localidad simple,-30.41282189,-69.2051642
70056040,70056,700056.0,Mogna,no_tiene,Localidad simple,-30.68451007,-68.37755436
70056060,70056,700056.0,Pampa Vieja,no_tiene,Localidad simple,-30.20948534,-68.69123209
70056080,70056,700056.0,San José de Jáchal,CABECERA_DEPARTAMENTO,Localidad simple,-30.24276729,-68.74549346
70070025,70070,700070.0,Las Piedritas,no_tiene,Localidad simple,-31.62947432,-68.60807656
70070050,70070,700070.0,Villa Barboza - Villa Nacusi,no_tiene,Componente de localidad compuesta,-31.59206567,-68.53957315
70070060,70070,700070.0,Villa Centenario,no_tiene,Localidad simple,-31.6684027,-68.52229193
70077010,70077,700077.0,Rawson,CABECERA_DEPARTAMENTO,Componente de localidad compuesta,-31.58272149,-68.54208386
70077020,70077,700077.0,Villa Bolaños (Médano de Oro),no_tiene,Localidad simple,-31.62929701,-68.4706677
70105040,70105,700105.0,Divisadero,no_tiene,Localidad simple,-32.01049844,-68.6904861
70105090,70105,700105.0,Punta del Médano,no_tiene,Localidad simple,-31.89460433,-68.41831049
70105100,70105,700105.0,Villa Media Agua,CABECERA_DEPARTAMENTO,Localidad simple,-31.98100226,-68.42700292
70112010,70112,700112.0,Villa Ibáñez,CABECERA_DEPARTAMENTO,Localidad simple,-31.46593851,-68.7353338
70126050,70126,700126.0,Villa Santa Rosa,CABECERA_DEPARTAMENTO,Localidad simple,-31.74480854,-68.31424123
70133010,70133,700133.0,Villa Basilio Nievas,CABECERA_DEPARTAMENTO,Localidad simple,-31.54854669,-68.73081622
74007070,74007,740028.0,San Francisco del Monte de Oro,CABECERA_DEPARTAMENTO,Localidad simple,-32.60063922,-66.12737026
74014010,74014,746014.0,La Calera,no_tiene,Localidad simple,-32.8619919,-66.85065298
74014020,74014,746021.0,Nogolí,no_tiene,Localidad simple,-32.91737528,-66.32576021
74028050,74028,746084.0,Renca,no_tiene,Localidad simple,-32.77176807,-65.3637605
74028080,74028,746098.0,Villa del Carmen,no_tiene,Localidad simple,-32.94112678,-65.03946645
74035090,74035,740070.0,Villa Salles,no_tiene,Localidad simple,-33.84292795,-65.2147611
74042030,74042,746161.0,Bagual,no_tiene,Localidad simple,-35.14484845,-65.56766525
74056040,74056,746252.0,Beazley,no_tiene,Localidad simple,-33.75773411,-66.64596003
74056060,74056,,Chosmes,no_tiene,Localidad simple,-33.39599689,-66.74639738
74056160,74056,746280.0,Zanjitas,no_tiene,Localidad simple,-33.80227468,-66.41546255
74063040,74063,746308.0,Las Lagunas,no_tiene,Localidad simple,-32.62981203,-65.55114413
78014030,78014,,Fitz Roy,no_tiene,Localidad simple,-47.02579403,-67.25428566
78014040,78014,,Jaramillo,no_tiene,Localidad simple,-47.18470322,-67.1455822
78014090,78014,,Tellier,no_tiene,Localidad simple,-47.64876861,-66.04463568
78021010,78021,,El Turbio,no_tiene,Localidad simple,-51.68053385,-72.08748607
78021030,78021,,Mina 3,no_tiene,Localidad simple,-51.54876605,-72.23339098
78035020,78035,,Perito Moreno,CABECERA_DEPARTAMENTO,Localidad simple,-46.59214169,-70.92572784
78042010,78042,,Puerto San Julián,CABECERA_DEPARTAMENTO,Localidad simple,-49.3077036,-67.73197029
82014010,82014,822028.0,Arequito,no_tiene,Localidad simple,-33.14830084,-61.47133493
82014120,82014,822091.0,San José de la Esquina,no_tiene,Localidad simple,-33.11404853,-61.70331235
82021010,82021,822147.0,Aldao,no_tiene,Localidad simple,-30.98234745,-61.74398693
82021130,82021,822203.0,Coronel Fraga,no_tiene,Localidad simple,-31.17615862,-61.919462
82021180,82021,822231.0,Eusebia y Carolina,no_tiene,Localidad simple,-30.94761357,-61.85777353
82021300,82021,822322.0,Pueblo Marini,no_tiene,Localidad simple,-31.04097455,-61.88988264
82021370,82021,822364.0,Susana,no_tiene,Localidad simple,-31.35759639,-61.516439
82028080,82028,820063.0,Firmat,no_tiene,Componente de localidad compuesta,-33.44102353,-61.47314342
82028120,82028,822469.0,Juncal,no_tiene,Localidad simple,-33.71761494,-61.05001792
82035040,82035,822560.0,Saladero Mariano Cabal,no_tiene,Localidad simple,-30.922985,-60.04811546
82035050,82035,822567.0,Santa Rosa de Calchines,no_tiene,Localidad simple,-31.42236559,-60.33489408
82042040,82042,822595.0,Cañada del Ucle,no_tiene,Localidad simple,-33.41034407,-61.6070434
82042160,82042,822672.0,Lazzarino,no_tiene,Localidad simple,-34.16632957,-62.42803803
82042240,82042,822721.0,San Francisco de Santa Fe,no_tiene,Localidad simple,-33.59054,-62.12446939
82042290,82042,820277.0,Venado Tuerto,no_tiene,Localidad simple,-33.74731529,-61.96953587
82042300,82042,820084.0,Villa Cañás,no_tiene,Localidad simple,-34.006134,-61.60638805
82049050,82049,822784.0,El Rabón,no_tiene,Localidad simple,-28.23020842,-59.26398448
82063110,82063,823008.0,Nelson,no_tiene,Localidad simple,-31.26707545,-60.76213554
82063150,82063,822959.0,Rincón Potrero,no_tiene,Localidad simple,-31.52861794,-60.47566623
82063170,82063,820147.0,Santa Fe,CAPITAL_PROVINCIA,Componente de localidad compuesta,-31.64516481,-60.70931471
82063200,82063,822952.0,Villa Laura,no_tiene,Localidad simple,-31.37389646,-60.66471758
82070020,82070,823050.0,Cululú,no_tiene,Localidad simple,-31.20531108,-60.93140034
82070040,82070,823064.0,Empalme San Carlos,no_tiene,Localidad simple,-31.54877809,-60.81272234
82070140,82070,823134.0,María Luisa,no_tiene,Localidad simple,-31.01264405,-60.91143275
82070150,82070,823141.0,Matilde,no_tiene,Localidad simple,-31.79321609,-60.98180598
82070310,82070,823267.0,Sarmiento,no_tiene,Localidad simple,-31.06060249,-61.16788973
82077060,82077,823323.0,Pozo Borrado,no_tiene,Localidad simple,-28.9399423,-61.70559997
82084020,82084,823358.0,Albarellos,no_tiene,Localidad simple,-33.24130317,-60.63657514
82084060,82084,823379.0,Arminda,no_tiene,Localidad simple,-33.26586153,-60.96691884
82084070,82084,820182.0,Arroyo Seco,no_tiene,Localidad simple,-33.15602258,-60.51013081
82084080,82084,823386.0,Carmen del Sauce,no_tiene,Localidad simple,-33.23768791,-60.81186792
82084170,82084,823414.0,Ibarlucea,no_tiene,Localidad simple,-32.85125613,-60.78849366
82084220,82084,823421.0,Piñero,no_tiene,Localidad simple,-33.1112071,-60.79649616
82084240,82084,823435.0,Pueblo Muñóz,no_tiene,Localidad simple,-33.17448335,-60.89713984
82084280,82084,823442.0,Soldini,no_tiene,Componente de localidad compuesta,-33.02398684,-60.75618832
82084290,82084,823456.0,Villa Amelia,no_tiene,Localidad simple,-33.17719291,-60.66772973
82091040,82091,823554.0,Balneario La Verde,no_tiene,Localidad simple,-29.98273735,-61.24286591
82091050,82091,823498.0,Capivara,no_tiene,Localidad simple,-30.46150282,-61.27227351
82091090,82091,823519.0,Colonia Rosa,no_tiene,Localidad simple,-30.30227859,-61.98449137
82091220,82091,820231.0,San Cristóbal,CABECERA_DEPARTAMENTO,Localidad simple,-30.31168701,-61.23864446
82105140,82105,823785.0,Gessler,no_tiene,Localidad simple,-31.87704495,-61.12883677
82105170,82105,823806.0,Loma Alta,no_tiene,Localidad simple,-31.96144319,-61.17838005
82105230,82105,823841.0,San Fabián,no_tiene,Localidad simple,-32.13837187,-60.98326602
82105250,82105,820256.0,San Genaro Norte,no_tiene,Componente de localidad compuesta,-32.36580736,-61.34017983
82112030,82112,823876.0,Colonia Dolores,no_tiene,Localidad simple,-30.38368259,-60.33072549
82112040,82112,823883.0,Esther,no_tiene,Localidad simple,-31.04348611,-60.64486614
82112100,82112,823932.0,Pedro Gómez Cello,no_tiene,Localidad simple,-30.03847434,-60.31524313
82126030,82126,824058.0,Casas,no_tiene,Localidad simple,-32.1279976,-61.54212822
82126100,82126,824100.0,Las Petacas,no_tiene,Localidad simple,-31.82472781,-62.10899079
82126120,82126,824114.0,María Susana,no_tiene,Localidad simple,-32.26548567,-61.90102532
82126180,82126,824072.0,Wildermuth,no_tiene,Localidad simple,-31.94699003,-61.40255515
82133120,82133,824149.0,Paraje 29,no_tiene,Localidad simple,-29.1097652,-60.23912977
86014050,86014,,Santos Lugares,no_tiene,Localidad simple,-26.69209012,-63.55848928
86021020,86021,,Medellín,no_tiene,Localidad simple,-28.64993858,-63.78754537
86028020,86028,,Herrera,CABECERA_DEPARTAMENTO,Localidad simple,-28.48523606,-63.06975753
86028040,86028,,Lugones,no_tiene,Localidad simple,-28.33464456,-63.3436024
86035010,86035,,Abra Grande,no_tiene,Localidad simple,-27.29313361,-64.37906567
86035030,86035,,Ardiles,no_tiene,Localidad simple,-27.41500652,-64.5005841
86035140,86035,,Tramo 16,no_tiene,Localidad simple,-27.69667918,-64.17198069
86042010,86042,,Bandera,CABECERA_DEPARTAMENTO,Localidad simple,-28.88250522,-62.26619929
86049010,86049,,El Deán,no_tiene,Localidad simple,-27.71734348,-64.33189304
86049020,86049,,El Mojón,no_tiene,Localidad simple,-27.98993191,-64.21335517
86049080,86049,,Puesto de San Antonio,no_tiene,Localidad simple,-27.66638873,-64.37702914
86056070,86056,,Pampa de los Guanacos,no_tiene,Localidad simple,-26.23440653,-61.83766793
86070090,86070,,Vaca Huañuna,no_tiene,Localidad simple,-27.47449105,-63.46993719
86070100,86070,,Villa Figueroa,no_tiene,Localidad simple,-27.72202236,-63.50770246
86077010,86077,,Añatuya,CABECERA_DEPARTAMENTO,Localidad simple,-28.46456135,-62.83715531
86098040,86098,,Suncho Corral,CABECERA_DEPARTAMENTO,Localidad simple,-27.93734415,-63.4286561
86105010,86105,,Villa San Martín (Est. Loreto),CABECERA_DEPARTAMENTO,Localidad simple,-28.30396396,-64.18514579
86126030,86126,,Villa Ojo de Agua,CABECERA_DEPARTAMENTO,Localidad simple,-29.50290279,-63.69397384
86140020,86140,,Sumampa,CABECERA_DEPARTAMENTO,Localidad simple,-29.38567684,-63.4739812
86147100,86147,,Pozuelos,no_tiene,Localidad simple,-27.30412002,-64.75307972
86147130,86147,,Termas de Río Hondo,CABECERA_DEPARTAMENTO,Localidad simple,-27.50125645,-64.85525866
86147140,86147,,Villa Giménez,no_tiene,Localidad simple,-27.57499017,-64.47530619
86147150,86147,,Villa Río Hondo,no_tiene,Localidad simple,-27.59832015,-64.87399397
86161030,86161,,Fernández,CABECERA_DEPARTAMENTO,Localidad simple,-27.924125,-63.89377604
86168010,86168,,Chilca Juliana,no_tiene,Localidad simple,-28.79645937,-63.5791248
86189010,86189,,Árraga,CABECERA_DEPARTAMENTO,Localidad simple,-28.05302387,-64.22279397
86189030,86189,,Simbol,no_tiene,Localidad simple,-28.10305408,-64.2130485
86189040,86189,,Sumamao,no_tiene,Localidad simple,-28.17171344,-64.10104097
90007010,90007,908021.0,Barrio San Jorge,no_tiene,Localidad simple,-26.6843396,-65.04813491
90021020,90021,908168.0,Alto Verde,no_tiene,Localidad simple,-27.37939925,-65.60792587
90070060,90070,908427.0,Santa Lucía,no_tiene,Localidad simple,-27.09308136,-65.5325625
90091020,90091,908518.0,Monteagudo,no_tiene,Localidad simple,-27.51090952,-65.27769302
90049010,90049,900063.0,La Cocha,CABECERA_DEPARTAMENTO,Localidad simple,-27.77300484,-65.58645684
90049020,90049,908259.0,San José de La Cocha,no_tiene,Localidad simple,-27.7315967,-65.58275952
90056020,90056,908294.0,Estación Aráoz,no_tiene,Localidad simple,-27.05711525,-64.9218124
90056040,90056,908322.0,Manuel García Fernández,no_tiene,Localidad simple,-26.95570339,-65.27207306
90056080,90056,908329.0,Villa Fiad - Ingenio Leales,no_tiene,Localidad simple,-27.06774724,-65.23544875
90063020,90063,908357.0,El Manantial,no_tiene,Componente de localidad compuesta,-26.84703944,-65.27777985
90063030,90063,908371.0,Ingenio San Pablo,no_tiene,Localidad simple,-26.87399656,-65.31034999
90070040,90070,908406.0,Pueblo Independencia,no_tiene,Localidad simple,-27.22078483,-65.52741731
90098010,90098,908567.0,Amaicha del Valle,no_tiene,Localidad simple,-26.59363766,-65.92798857
90105100,90105,900112.0,Villa Mariano Moreno - El Colmenar,no_tiene,Componente de localidad compuesta,-26.77598211,-65.20197017
50028050,50028,500028.0,Puente de Hierro,no_tiene,Localidad simple,-32.85969965,-68.68896307
50035070,50035,500035.0,Rodríguez Peña,no_tiene,Localidad simple,-33.12115192,-68.60468002
50056160,50056,500056.0,Villa Tulumaya,CABECERA_DEPARTAMENTO,Localidad simple,-32.71961424,-68.60304385
50063020,50063,500063.0,Barrio Perdriel IV,no_tiene,Localidad simple,-33.07532823,-68.9250404
50084140,50084,500084.0,Rivadavia,CABECERA_DEPARTAMENTO,Localidad simple,-33.19403215,-68.47361889
